检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,BU2612|21:10:50.000,20260519,21:10:50.000,,BU,BU2612,650000,1289,1289,650000,visible_execution_drop,3977.5,0.7413,5,"BU2606,BU2609,BU2607,BU2608,BU2610",20,252,289.0,3954.0,3954.0,23.5,59.08233815210559,23.5,59.08233815210559,,,20.0,20.0,23.5,1.0,39540.0,1.0,235.0,persistent_10s,,,,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,BU2612|21:10:56.000,20260519,21:10:56.000,,BU,BU2612,656000,1301,1301,656000,visible_execution_drop,3979.0,0.7413,5,"BU2606,BU2609,BU2607,BU2608,BU2610",20,248,290.0,3957.0,3957.0,22.0,55.29027393817542,22.0,55.29027393817542,,,20.0,20.0,22.0,1.0,39570.0,1.0,220.0,persistent_10s,,,,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,BU2612|21:11:13.500,20260519,21:11:13.500,,BU,BU2612,673500,1334,1334,673500,visible_execution_drop,3977.0,1.4826,5,"BU2606,BU2609,BU2607,BU2608,BU2610",20,233,290.0,3955.0,3955.0,22.0,55.31807895398541,22.0,55.31807895398541,,,20.0,20.0,22.0,1.0,39550.0,1.0,220.0,persistent_10s,,,,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,BU2612|21:11:18.000,20260519,21:11:18.000,,BU,BU2612,678000,1341,1341,678000,visible_execution_drop,3975.0,0.7413,5,"BU2606,BU2609,BU2607,BU2608,BU2610",20,229,290.0,3954.0,3954.0,21.0,52.83018867924529,21.0,52.83018867924529,,,20.0,20.0,21.0,12.0,474480.0,12.0,2520.0,persistent_10s,,,,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,BU2612|21:11:29.000,20260519,21:11:29.000,,BU,BU2612,689000,1361,1361,689000,visible_execution_drop,3976.5,1.4826,5,"BU2606,BU2609,BU2607,BU2608,BU2610",20,223,290.0,3955.0,3955.0,21.5,54.06764742864328,21.5,54.06764742864328,,,20.0,20.0,21.5,1.0,39550.0,1.0,215.0,persistent_10s,,,,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,BU2612|21:11:34.500,20260519,21:11:34.500,,BU,BU2612,694500,1371,1371,694500,visible_execution_drop,3976.5,2.2239,5,"BU2606,BU2609,BU2607,BU2608,BU2610",20,225,290.0,3955.0,3955.0,21.5,54.06764742864328,21.5,54.06764742864328,,,20.0,20.0,21.5,2.0,79100.0,2.0,430.0,persistent_10s,,,,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,IC2607|10:14:18.100,20260519,10:14:18.100,,IC,IC2607,47658100,4800,4800,47658100,visible_execution_drop,8292.7,1.4826000000053934,3,"IC2606,IC2609,IC2612",20,109,290.0,8270.0,8272.92,113.50000000000364,27.373473054615175,98.90000000000327,23.852303833492897,,,55.33879999994073,45.443200000075635,113.50000000000364,5.0,8272920.0,5.0,19780.000000000655,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,IF2607|14:59:32.100,20260519,14:59:32.100,,IF,IF2607,64772100,17207,17207,64772100,visible_execution_drop,4778.9,6.742084224242717e-12,3,"IF2606,IF2609,IF2612",20,106,290.0,4773.0,4773.0,29.49999999999818,12.34593734959852,29.49999999999818,12.34593734959852,,,23.936799999963608,21.22160000003236,24.50000000000273,2.0,2863800.0,2.0,3539.9999999997817,quote_only_recovered_3s,3.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,MA609|11:16:16.000,20260519,11:16:16.000,11:16:17.000,MA,MA609,51376000,26082,26083,51376000,interval_execution_drop,2957.5,0.0,2,"MA610,MA701",20,193,290.0,2957.0,2937.0,0.5,1.69061707523246,20.5,69.31530008453086,2937.0,20.5,20.0,20.5,20.5,14.0,41118.0,14.0,287.0,quote_only_recovered_3s,,,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,MA609|11:16:31.000,20260519,11:16:31.000,11:16:32.000,MA,MA609,51391000,26105,26106,51391000,interval_execution_drop,2958.0,0.7413,5,"MA610,MA607,MA608,MA701,MA606",20,189,290.0,2958.0,2937.0,0.0,0.0,21.0,70.99391480730223,2937.0,21.0,20.0,20.5,21.0,50.0,146850.0,50.0,1050.0,quote_only_recovered_3s,,9.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2607|14:57:34.500,20260519,14:57:34.500,,NI,NI2607,64654500,55506,55506,64654500,visible_execution_drop,145475.0,2.2238999999999995,5,"NI2606,NI2609,NI2608,NI2610,NI2612",20,570,290.0,145230.0,145297.57142857142,24.5,16.84138168070115,17.742857142857975,12.196499153021463,,,24.2216,22.49917142856608,22.696153846153173,70.0,10170830.0,70.0,12420.000000000582,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,PL607|21:07:00.000,20260518,21:07:00.000,21:07:01.000,PL,PL607,420000,697,698,420000,interval_execution_drop,8618.0,1.4826,5,"PL608,PL609,PL606,PL610,PL701",20,109,290.0,8616.0,8559.1,2.0,2.3207240659085637,58.89999999999963,68.34532374100678,8566.91304347826,51.08695652173992,26.2216,31.5128,57.89999999999963,20.0,171182.0,20.0,1177.9999999999927,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH607|14:41:53.000,20260519,14:41:53.000,14:41:54.000,SH,SH607,63713000,36223,36224,63713000,interval_execution_drop,2038.5,0.0,3,"SH608,SH609,SH610",20,239,290.0,2037.0,2015.0,1.5,7.358351729212656,23.5,115.28084375766495,2015.0,23.5,20.0,23.5,12.0,2.0,4030.0,2.0,47.0,quote_only_recovered_3s,,8.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|22:32:40.500,20260519,22:32:40.500,,SN,SN2606,5560500,11097,11097,5560500,visible_execution_drop,409930.0,8.895599999999998,5,"SN2607,SN2608,SN2609,SN2610,SN2611",20,462,290.0,409620.0,409915.5813953488,31.0,7.562266728465836,1.441860465117497,0.3517333362080104,,,20.7564,20.5064,30.0625,86.0,35252740.0,86.0,1240.0000000010475,trade_recovered_3s,1.0,,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|23:27:31.500,20260519,23:27:31.500,,SN,SN2606,8851500,17601,17601,8851500,visible_execution_drop,409675.0,3.7065,5,"SN2607,SN2608,SN2609,SN2610,SN2611",20,305,290.0,409400.0,409536.75675675675,27.5,6.7126380667602366,13.824324324325426,3.374461298425685,,,24.2216,24.2216,23.75,37.0,15152860.0,37.0,5115.000000000407,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|00:22:19.000,20260519,00:22:19.000,,SN,SN2606,12139000,23816,23816,12139000,visible_execution_drop,410587.5,3.33585,3,"SN2608,SN2609,SN2610",20,297,290.0,410320.0,410448.07692307694,26.75,6.515054647304169,13.942307692306349,3.3956970663515937,,,25.2216,24.7216,26.75,26.0,10671650.0,26.0,3624.999999999651,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|00:29:01.000,20260519,00:29:01.000,,SN,SN2606,12541000,24602,24602,12541000,visible_execution_drop,408890.0,9.6369,3,"SN2607,SN2609,SN2611",20,393,290.0,408610.0,408642.1428571429,28.0,6.847807478784025,24.785714285715947,6.061707130454633,,,27.2042,25.7216,23.5,70.0,28604950.0,70.0,17350.000000001164,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|09:19:09.000,20260519,09:19:09.000,09:19:10.000,SN,SN2606,44349000,30393,30393,44349000,"visible_execution_drop,interval_execution_drop",408597.5,4.447799999999999,4,"SN2608,SN2609,SN2610,SN2611",20,523,290.0,408230.0,408344.1509433962,36.75,8.994181315353128,25.334905660379444,6.200455377328408,408295.08928571426,30.241071428573925,30.151999999999997,23.387018181838595,25.375,53.0,21642240.0,53.0,13427.500000001106,trade_recovered_3s,0.5,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|09:28:50.000,20260519,09:28:50.000,,SN,SN2606,44930000,31553,31553,44930000,visible_execution_drop,408360.0,2.9652,5,"SN2607,SN2608,SN2609,SN2610,SN2611",20,449,290.0,408010.0,408189.5833333333,35.0,8.570868841218532,17.041666666668608,4.1731968524509275,,,30.151999999999997,24.2216,27.916666666665694,48.0,19593100.0,48.0,8180.000000000931,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2607|21:02:30.500,20260519,21:02:30.500,21:02:31.500,SN,SN2607,150500,301,301,150500,"visible_execution_drop,interval_execution_drop",415336.25,6.857025,4,"SN2608,SN2609,SN2610,SN2611",20,105,140.0,414600.0,414874.4444444445,73.625,17.726601037111497,46.18055555555621,11.118835775966147,414877.2368421053,45.901315789471845,60.303999999999995,45.24756363638873,63.625,72.0,29870960.0,72.0,33250.000000000466,trade_recovered_3s,0.5,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2607|21:11:32.500,20260519,21:11:32.500,,SN,SN2607,692500,1385,1385,692500,visible_execution_drop,412500.0,9.6369,5,"SN2606,SN2608,SN2609,SN2610,SN2611",20,348,290.0,412070.0,412256.25,43.0,10.424242424242426,24.375,5.909090909090909,,,29.651999999999997,29.116133333345807,37.75,8.0,3298050.0,8.0,1950.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2607|23:33:18.000,20260519,23:33:18.000,,SN,SN2607,9198000,18148,18148,9198000,visible_execution_drop,410925.0,1.4826,5,"SN2606,SN2608,SN2609,SN2610,SN2611",20,134,290.0,410530.0,410654.5,39.5,9.61245969459147,27.05,6.582709740220235,,,39.0824,35.8672,39.5,20.0,8213090.0,20.0,5410.0,trade_recovered_3s,1.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2607|09:23:08.000,20260519,09:23:08.000,,SN,SN2607,44588000,30103,30103,44588000,visible_execution_drop,410030.0,1.85325,4,"SN2606,SN2609,SN2610,SN2611",20,347,290.0,409270.0,409641.9444444445,76.0,18.535229129575885,38.80555555555621,9.464077154246324,,,48.9432,43.5128,76.0,36.0,14747110.0,36.0,13970.000000000233,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2607|10:40:20.000,20260519,10:40:20.000,10:40:21.000,SN,SN2607,49220000,37517,37517,49220000,visible_execution_drop,404600.0,6.6716999999999995,4,"SN2606,SN2608,SN2609,SN2611",20,247,290.0,404070.0,404264.70588235295,53.0,13.09935739001483,33.529411764704854,8.287051844959183,404381.51515151514,21.848484848486255,30.151999999999997,30.151999999999997,48.0,17.0,6872500.0,17.0,5699.999999999825,trade_recovered_3s,0.5,,0.5,
