批次日期,检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
20260506,aggregated-tick-v1,AUTO_INFERRED_V1,validated,IC2609|10:04:05.900,20260506,10:04:05.900,,IC,IC2609,47045900,3975,3975,47045900,visible_execution_drop,8388.0,7.412999999999999,3,"IC2606,IC2605,IC2612",20,306,290.0,8380.0,8385.1875,40.0,9.537434430138292,14.0625,3.3530042918454934,,,37.58239999986249,33.62880000008184,40.0,16.0,26832600.0,16.0,9000.0,trade_recovered_3s,0.5,,0.5,
20260506,aggregated-tick-v1,AUTO_INFERRED_V1,validated,LC2609|09:52:56.594,20260506,09:52:56.594,,LC,LC2609,46376594,5352,5352,46376594,visible_execution_drop,194860.0,5.1891,5,"LC2607,LC2606,LC2611,LC2701,LC2605",20,180,289.238,194300.0,194627.3015873016,28.0,28.738581545725136,11.634920634920126,11.941825551596146,,,25.133,23.257466666663543,26.75,126.0,24523040.0,126.0,29319.99999999872,trade_recovered_3s,0.513,,0.513,
20260506,aggregated-tick-v1,AUTO_INFERRED_V1,validated,LU2609|14:59:58.000,20260506,14:59:58.000,14:59:59.000,LU,LU2609,64798000,18012,18012,64798000,interval_execution_drop,4735.5,6.6716999999999995,2,"LU2607,LU2703",20,100,290.0,4699.0,4699.0,36.5,77.07739415056488,36.5,77.07739415056488,4697.666666666666,37.83333333333394,38.5824,35.6172,36.5,1.0,46990.0,1.0,365.0,quote_only_recovered_3s,,,0.5,
20260506,aggregated-tick-v1,AUTO_INFERRED_V1,validated,PK610|09:24:00.000,20260506,09:24:00.000,09:24:01.000,PK,PK610,44640000,2712,2713,44640000,interval_execution_drop,8393.0,2.2239,4,"PK611,PK701,PK612,PK704",20,241,290.0,8390.0,8294.51948051948,1.5,3.5744072441320145,49.24025974025972,117.33649407901756,8315.129000969931,38.93549951503428,20.0,27.2628,47.99025974025972,847.0,7025458.0,847.0,83412.99999999996,trade_recovered_3s,,2.0,1.0,
20260506,aggregated-tick-v1,AUTO_INFERRED_V1,validated,PR607|09:40:17.000,20260506,09:40:17.000,09:40:18.000,PR,PR607,45617000,4040,4041,45617000,interval_execution_drop,8744.0,1.4826,4,"PR608,PR606,PR609,PR610",20,181,288.0,8740.0,8669.0,2.0,4.574565416285453,37.5,85.77310155535224,8679.510204081633,32.24489795918362,20.0,20.0,37.375,440.0,3814360.0,440.0,33000.0,trade_recovered_3s,,2.0,1.0,
20260506,aggregated-tick-v1,AUTO_INFERRED_V1,validated,PS2606|09:21:28.610,20260506,09:21:28.610,,PS,PS2606,44488610,2095,2095,44488610,visible_execution_drop,38892.5,6.301049999999999,3,"PS2607,PS2608,PS2611",20,179,289.026,38680.0,38730.02857142857,42.5,54.63778363437681,32.494285714285795,41.7744882873122,,,37.7976,34.5824,42.5,175.0,20333265.0,175.0,85297.50000000022,trade_recovered_3s,0.503,,0.503,
20260506,aggregated-tick-v1,AUTO_INFERRED_V1,validated,PS2606|11:07:32.614,20260506,11:07:32.614,,PS,PS2606,50852614,8085,8085,50852614,visible_execution_drop,39082.5,9.26625,3,"PS2608,PS2605,PS2611",20,266,287.524,38950.0,38944.166666666664,26.5,33.90264184737415,27.66666666666715,35.395210985309475,,,24.9542,22.29569999999712,20.5,18.0,2102985.0,18.0,7470.000000000131,trade_recovered_3s,0.492,,0.492,
20260506,aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|09:21:57.000,20260506,09:21:57.000,,SN,SN2606,44517000,2634,2634,44517000,visible_execution_drop,396377.5,3.7065,4,"SN2607,SN2608,SN2609,SN2610",20,544,290.0,396000.0,396144.28571428574,37.75,9.523749456011,23.321428571426075,5.883640865444198,,,27.8933,24.876600000026297,36.0416666666657,49.0,19411070.0,49.0,11427.499999998778,trade_recovered_3s,0.5,,0.5,
20260506,aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|09:33:31.000,20260506,09:33:31.000,,SN,SN2606,45211000,4022,4022,45211000,visible_execution_drop,396060.0,8.1543,5,"SN2607,SN2608,SN2609,SN2605,SN2610",20,550,290.0,395660.0,395900.5454545454,40.0,10.099479876786344,15.945454545452955,4.026019932700337,,,30.651999999999997,28.922299999988493,37.0,55.0,21774530.0,55.0,8769.999999999127,trade_recovered_3s,0.5,,0.5,
20260506,aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2607|13:42:25.000,20260506,13:42:25.000,,SN,SN2607,60145000,17636,17636,60145000,visible_execution_drop,410110.0,2.2238999999999995,5,"SN2606,SN2608,SN2609,SN2605,SN2610",20,280,290.0,409680.0,409936.0,43.0,10.484991831459851,17.4,4.242764136451195,,,35.0824,35.1657333333343,43.0,30.0,12298080.0,30.0,5220.0,trade_recovered_3s,0.5,,0.5,
20260506,aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2607|14:48:30.500,20260506,14:48:30.500,,SN,SN2607,64110500,25528,25528,64110500,visible_execution_drop,415360.0,0.0,5,"SN2606,SN2608,SN2609,SN2605,SN2610",20,183,290.0,415000.0,415116.3636363637,36.0,8.66718027734977,24.363636363635305,5.865667460428377,,,33.8672,32.962133333285365,31.5,22.0,9132560.0,22.0,5359.999999999767,trade_recovered_3s,0.5,,0.5,
20260507,aggregated-tick-v1,AUTO_INFERRED_V1,validated,IF2609|11:03:06.700,20260507,11:03:06.700,,IF,IF2609,50586700,8052,8052,50586700,visible_execution_drop,4767.300000000001,0.7412999999892126,3,"IF2606,IF2605,IF2612",20,150,290.0,4763.2,4765.4,20.500000000006366,8.600255910056578,9.500000000007276,3.9854844461255943,,,20.0,20.0,20.500000000006366,23.0,32881260.0,23.0,13110.00000001004,trade_recovered_3s,0.5,,0.5,
20260507,aggregated-tick-v1,AUTO_INFERRED_V1,validated,MA607|21:03:42.000,20260506,21:03:42.000,21:03:43.000,MA,MA607,222000,481,482,222000,interval_execution_drop,3077.5,0.7413,5,"MA609,MA610,MA701,MA608,MA606",20,126,212.0,3079.0,3041.5409090909093,-1.5,-4.8740861088545895,35.95909090909072,116.84513699135896,3055.691616766467,21.808383233532822,20.0,20.0,35.45909090909072,220.0,669139.0,220.0,7910.999999999958,quote_only_recovered_3s,,4.0,1.0,
20260507,aggregated-tick-v1,AUTO_INFERRED_V1,validated,MA607|21:04:38.000,20260506,21:04:38.000,21:04:39.000,MA,MA607,278000,591,592,278000,interval_execution_drop,3073.5,1.4826,5,"MA609,MA610,MA701,MA608,MA606",20,165,268.0,3073.0,3018.3121387283236,0.5,1.6268098259313488,55.18786127167641,179.56030997779862,3033.886462882096,39.61353711790389,20.0,20.0,55.18786127167641,173.0,522168.0,173.0,9547.500000000018,quote_only_recovered_3s,,4.0,1.0,
20260507,aggregated-tick-v1,AUTO_INFERRED_V1,validated,MA607|21:04:49.000,20260506,21:04:49.000,21:04:50.000,MA,MA607,289000,613,614,289000,interval_execution_drop,3071.5,1.4826,5,"MA609,MA610,MA701,MA608,MA606",20,173,279.0,3067.0,3028.0482456140353,4.5,14.65082207390526,43.451754385964705,141.4675382906225,3038.489436619718,33.01056338028184,22.0064,20.0,40.951754385964705,228.0,690395.0,228.0,9906.999999999953,trade_recovered_3s,,2.0,1.0,
20260507,aggregated-tick-v1,AUTO_INFERRED_V1,validated,MA607|21:40:48.000,20260506,21:40:48.000,21:40:49.000,MA,MA607,2448000,4090,4091,2448000,interval_execution_drop,3066.5,0.7413,5,"MA609,MA610,MA701,MA608,MA606",20,105,290.0,3065.0,2981.870786516854,1.5,4.891570194032284,84.62921348314603,275.97982547903484,3041.9389067524116,24.56109324758836,20.0,20.0,83.62921348314603,356.0,1061546.0,356.0,30127.999999999985,trade_recovered_3s,,2.0,1.0,
20260507,aggregated-tick-v1,AUTO_INFERRED_V1,validated,MA607|09:54:33.000,20260507,09:54:33.000,09:54:34.000,MA,MA607,46473000,16316,16317,46473000,interval_execution_drop,3002.0,0.7413,5,"MA609,MA610,MA701,MA608,MA606",20,125,290.0,3001.0,2953.857627118644,1.0,3.331112591605596,48.142372881356096,160.36766449485705,2954.5521885521885,47.447811447811546,20.0,20.0,47.142372881356096,885.0,2614164.0,885.0,42606.000000000146,quote_only_recovered_3s,,8.0,1.0,
20260507,aggregated-tick-v1,AUTO_INFERRED_V1,validated,MA607|10:03:12.000,20260507,10:03:12.000,10:03:13.000,MA,MA607,46992000,17221,17222,46992000,interval_execution_drop,2994.5,0.7413,5,"MA609,MA610,MA701,MA608,MA606",20,121,290.0,2995.0,2961.096437880104,-0.5,-1.6697278343629989,33.40356211989592,111.54971487692744,2962.540170940171,31.95982905982919,20.0,20.0,33.40356211989592,1151.0,3408222.0,1151.0,38447.50000000021,quote_only_recovered_3s,,,1.0,
20260507,aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2609|21:26:10.500,20260507,21:26:10.500,,NI,NI2609,1570500,3126,3126,1570500,visible_execution_drop,150355.0,2.2238999999999995,4,"NI2606,NI2607,NI2608,NI2610",20,404,290.0,150140.0,150212.36842105264,21.5,14.299491204150176,14.263157894735922,9.486320970194488,,,20.0,20.0,21.5,38.0,5708070.0,38.0,5419.999999999651,trade_recovered_3s,0.5,,0.5,
20260507,aggregated-tick-v1,AUTO_INFERRED_V1,validated,PF606|21:04:38.000,20260506,21:04:38.000,21:04:39.000,PF,PF606,278000,590,590,278000,interval_execution_drop,8284.0,0.7413,5,"PF607,PF610,PF608,PF609,PF611",20,142,268.0,8292.0,8175.585365853659,-4.0,-9.657170449058423,54.20731707317054,130.87232514044072,8200.372549019608,41.81372549019579,20.0,24.151999999999997,54.20731707317054,82.0,670398.0,82.0,8889.999999999969,trade_recovered_3s,,2.0,1.0,
20260507,aggregated-tick-v1,AUTO_INFERRED_V1,validated,PF607|21:04:06.000,20260506,21:04:06.000,21:04:07.000,PF,PF607,246000,525,526,246000,interval_execution_drop,8339.0,3.7065,5,"PF610,PF606,PF608,PF609,PF611",20,158,236.0,8338.0,8187.884057971014,0.5,1.199184554502938,75.55797101449298,181.21590362032137,8201.513274336283,68.74336283185858,20.0,25.151999999999997,75.05797101449298,207.0,1694892.0,207.0,31281.000000000095,trade_recovered_3s,,2.0,1.0,
20260507,aggregated-tick-v1,AUTO_INFERRED_V1,validated,PS2609|09:10:45.104,20260507,09:10:45.104,,PS,PS2609,43845104,1020,1020,43845624,visible_execution_drop,40613.75,4.81845,4,"PS2606,PS2607,PS2608,PS2611",20,218,289.325,40405.0,40503.72549019608,41.75,51.3988489120064,22.00490196078463,27.090458232476227,,,36.5824,36.5824,28.25,51.0,6197070.0,56.0,16833.75000000024,trade_recovered_3s,1.561,,0.52,
20260507,aggregated-tick-v1,AUTO_INFERRED_V1,validated,PX606|21:04:04.000,20260506,21:04:04.000,21:04:05.000,PX,PX606,244000,489,489,244000,interval_execution_drop,9672.0,1.4826,5,"PX607,PX609,PX608,PX610,PX701",20,111,234.0,9674.0,9458.666666666666,-1.0,-2.0678246484698097,106.66666666666696,220.567962503447,9479.23076923077,96.38461538461524,20.0,20.0,106.66666666666696,24.0,227008.0,24.0,5120.000000000015,quote_only_recovered_3s,,4.0,1.0,
20260507,aggregated-tick-v1,AUTO_INFERRED_V1,validated,PX607|21:03:02.000,20260506,21:03:02.000,21:03:03.000,PX,PX607,182000,442,443,182000,interval_execution_drop,9680.0,1.4826,5,"PX609,PX608,PX610,PX606,PX701",20,101,172.0,9680.0,9398.565789473683,0.0,0.0,140.71710526315746,290.73782079164766,9507.336206896553,86.33189655172373,20.0,20.0,140.71710526315746,152.0,1428582.0,152.0,42777.99999999987,trade_recovered_3s,,2.0,1.0,
20260507,aggregated-tick-v1,AUTO_INFERRED_V1,validated,SM609|09:32:08.000,20260507,09:32:08.000,09:32:09.000,SM,SM609,45128000,3188,3189,45128000,interval_execution_drop,6092.0,0.0,5,"SM607,SM608,SM606,SM610,SM701",20,197,287.0,6096.0,6028.6330097087375,-2.0,-6.5659881812212735,31.68349514563124,104.01672733299816,6038.953367875648,26.523316062176036,20.0,20.0,31.68349514563124,515.0,3104746.0,515.0,32634.00000000018,trade_recovered_3s,,2.0,1.0,
20260507,aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|21:35:57.000,20260507,21:35:57.000,21:35:58.000,SN,SN2606,2157000,4314,4314,2157000,interval_execution_drop,421167.5,1.85325,3,"SN2608,SN2609,SN2610",20,536,290.0,420930.0,420910.0,23.75,5.639086586690568,25.75,6.11395703609609,420914.0,25.35,30.651999999999997,24.7216,19.75,2.0,841820.0,2.0,515.0,trade_recovered_3s,,1.5,0.5,
20260507,aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|09:17:26.500,20260507,09:17:26.500,,SN,SN2606,44246500,30468,30468,44246500,visible_execution_drop,428050.0,2.2238999999999995,5,"SN2607,SN2608,SN2609,SN2605,SN2610",20,528,290.0,427630.0,427831.84210526315,42.0,9.8119378577269,21.815789473685435,5.096551681739385,,,35.0824,30.80408025641565,42.0,38.0,16257610.0,38.0,8290.000000000466,trade_recovered_3s,0.5,,0.5,
20260507,aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|10:01:47.000,20260507,10:01:47.000,10:01:48.000,SN,SN2606,46907000,35786,35786,46907000,interval_execution_drop,424180.0,2.2238999999999995,3,"SN2607,SN2608,SN2610",20,533,290.0,424030.0,423907.2727272727,15.0,3.5362346173794146,27.27272727272939,6.4295174861448885,423918.75,26.125,31.151999999999997,24.7216,23.77272727272939,77.0,32640860.0,77.0,21000.00000000163,trade_recovered_3s,,1.5,0.5,
20260507,aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|10:01:54.000,20260507,10:01:54.000,,SN,SN2606,46914000,35800,35800,46914000,visible_execution_drop,423545.0,2.2238999999999995,2,"SN2608,SN2609",20,534,290.0,423200.0,423373.75,34.5,8.145533532446375,17.125,4.043253963569397,,,32.5096,24.7216,30.92857142857101,40.0,16934950.0,40.0,6850.0,trade_recovered_3s,0.5,,0.5,
20260507,aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|10:12:41.000,20260507,10:12:41.000,,SN,SN2606,47561000,37093,37093,47561000,visible_execution_drop,419645.0,0.7413,2,"SN2609,SN2605",20,555,290.0,419280.0,419459.0243902439,36.5,8.697827925985058,18.59756097560749,4.4317365810643485,,,36.0824,31.795466666691617,34.25,41.0,17197820.0,41.0,7624.999999999069,trade_recovered_3s,0.5,,0.5,
20260507,aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|10:35:30.500,20260507,10:35:30.500,10:35:31.500,SN,SN2606,48930500,38033,38033,48930500,"visible_execution_drop,interval_execution_drop",418500.0,5.1891,5,"SN2607,SN2608,SN2609,SN2605,SN2610",20,465,290.0,418000.0,418161.0144927536,50.0,11.947431302270012,33.89855072463979,8.100012120582985,418153.313253012,34.668674698797986,35.0824,25.19840000002301,49.125,69.0,28853110.0,69.0,23390.000000001455,trade_recovered_3s,0.5,1.5,0.5,
20260507,aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|10:48:36.500,20260507,10:48:36.500,10:48:37.500,SN,SN2606,49716500,39604,39604,49716500,"visible_execution_drop,interval_execution_drop",417610.0,3.7065,3,"SN2607,SN2608,SN2610",20,533,290.0,417290.0,417349.3939393939,32.0,7.6626517564234575,26.060606060607824,6.24041715011801,417334.8780487805,27.512195121950935,25.6868,20.8805,15.0,33.0,13772530.0,33.0,8600.000000000582,trade_recovered_3s,0.5,1.5,0.5,
20260507,aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|11:21:10.000,20260507,11:21:10.000,11:21:11.000,SN,SN2606,51670000,43502,43502,51670000,"visible_execution_drop,interval_execution_drop",417762.5,7.78365,2,"SN2605,SN2610",20,465,290.0,417000.0,417236.6836734694,76.25,18.25199724723976,52.5816326530592,12.58648936969192,417033.25531914894,72.92446808510576,29.151999999999997,23.2216,72.75,196.0,81778390.0,196.0,103059.99999999604,trade_recovered_3s,0.5,1.5,0.5,
20260507,aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|13:58:05.500,20260507,13:58:05.500,,SN,SN2606,61085500,47927,47927,61085500,visible_execution_drop,419880.0,1.4826,5,"SN2607,SN2608,SN2609,SN2605,SN2610",20,539,290.0,419580.0,419831.17647058825,30.0,7.144898542440697,4.882352941174759,1.1627972137693527,,,22.7216,20.994,30.0,34.0,14274260.0,34.0,1659.999999999418,trade_recovered_3s,0.5,,0.5,
20260507,aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|14:15:13.500,20260507,14:15:13.500,,SN,SN2606,62113500,49979,49979,62113500,visible_execution_drop,421075.0,0.0,3,"SN2607,SN2608,SN2609",20,519,290.0,420760.0,420941.875,31.5,7.480852579706704,13.3125,3.1615507926141424,,,30.151999999999997,24.2216,31.5,16.0,6735070.0,16.0,2130.0,trade_recovered_3s,0.5,,0.5,
20260507,aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA608|21:04:37.000,20260506,21:04:37.000,21:04:38.000,TA,TA608,277000,532,533,277000,interval_execution_drop,6734.0,0.0,5,"TA609,TA607,TA606,TA701,TA610",20,102,267.0,6736.0,6680.591836734694,-1.0,-2.97000297000297,26.704081632653015,79.31120176018122,6690.0526315789475,21.973684210526244,20.0,20.0,26.704081632653015,98.0,654698.0,98.0,5233.999999999991,trade_recovered_3s,,2.0,1.0,
20260507,aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA701|21:19:26.000,20260506,21:19:26.000,21:19:27.000,TA,TA701,1166000,2116,2117,1166000,interval_execution_drop,6389.0,0.0,5,"TA609,TA607,TA606,TA608,TA610",20,137,290.0,6380.0,6217.983122362869,4.5,14.086711535451558,85.50843881856554,267.6739358853202,6270.342182890856,59.32890855457208,20.0,20.0,81.00843881856554,237.0,1473662.0,237.0,40531.000000000065,trade_recovered_3s,,2.0,1.0,
20260508,aggregated-tick-v1,AUTO_INFERRED_V1,validated,BU2605|14:14:23.500,20260508,14:14:23.500,,BU,BU2605,62063500,6881,6881,62063500,visible_execution_drop,4589.5,0.7413,5,"BU2606,BU2609,BU2607,BU2608,BU2612",20,163,286.0,4565.0,4565.0,24.5,53.38272142934961,24.5,53.38272142934961,,,20.0,20.0,24.5,1.0,45650.0,1.0,245.0,persistent_10s,,,,
20260508,aggregated-tick-v1,AUTO_INFERRED_V1,validated,BU2605|14:14:28.000,20260508,14:14:28.000,,BU,BU2605,62068000,6890,6890,62068000,visible_execution_drop,4590.25,0.7413,4,"BU2606,BU2609,BU2607,BU2608",20,163,289.0,4565.0,4565.0,25.25,55.00789717335657,25.25,55.00789717335657,,,20.0,20.0,25.25,2.0,91300.0,2.0,505.0,persistent_10s,,,,
20260508,aggregated-tick-v1,AUTO_INFERRED_V1,validated,EC2606|14:59:01.500,20260508,14:59:01.500,,EC,EC2606,64741000,17018,17018,64741500,visible_execution_drop,2389.625000000001,2.891070000000404,2,"EC2608,EC2607",20,216,290.0,2375.2000000000007,2376.7,28.850000000000364,60.365120050217826,25.850000000002183,54.087984516403566,,,22.743119999995137,22.001820000001896,16.44999999999891,4.0,475340.0,6.0,2585.0000000002183,trade_recovered_3s,0.5,,3.5,
20260508,aggregated-tick-v1,AUTO_INFERRED_V1,validated,LC2607|11:29:51.310,20260508,11:29:51.310,,LC,LC2607,52191310,10205,10205,52191310,visible_execution_drop,194820.0,6.6716999999999995,4,"LC2609,LC2611,LC2701,LC2612",20,101,286.507,193800.0,193988.64197530865,51.0,52.35602094240838,41.5679012345674,42.673135442528896,,,45.0824,47.7976,49.75,81.0,15713080.0,81.0,67339.99999999919,trade_recovered_3s,0.439,,0.439,
20260508,aggregated-tick-v1,AUTO_INFERRED_V1,validated,OI607|21:04:35.000,20260507,21:04:35.000,21:04:36.000,OI,OI607,275000,590,591,275000,interval_execution_drop,9807.5,1.4826,5,"OI609,OI701,OI611,OI703,OI605",20,136,265.0,9808.0,9774.862068965518,-0.5,-0.5098139179199592,32.63793103448188,33.27854298698127,9779.0,28.5,20.0,27.565,32.63793103448188,29.0,283471.0,29.0,946.4999999999744,trade_recovered_3s,,2.0,1.0,
20260508,aggregated-tick-v1,AUTO_INFERRED_V1,validated,OI607|21:06:02.000,20260507,21:06:02.000,21:06:03.000,OI,OI607,362000,755,756,362000,interval_execution_drop,9812.5,0.0,5,"OI609,OI701,OI611,OI703,OI605",20,194,290.0,9811.0,9770.761904761905,1.5,1.5286624203821657,41.73809523809541,42.535638459205515,9783.50847457627,28.9915254237294,20.0,25.5824,41.73809523809541,42.0,410372.0,42.0,1753.0000000000073,trade_recovered_3s,,2.0,1.0,
20260508,aggregated-tick-v1,AUTO_INFERRED_V1,validated,OI607|22:03:30.000,20260507,22:03:30.000,22:03:31.000,OI,OI607,3810000,5839,5840,3810000,interval_execution_drop,9787.5,0.0,5,"OI609,OI701,OI611,OI703,OI605",20,106,286.0,9788.0,9745.691666666668,-0.5,-0.5108556832694764,41.80833333333248,42.71604938271518,9746.214876033058,41.28512396694168,20.0,20.0,41.30833333333248,120.0,1169483.0,120.0,5016.999999999898,trade_recovered_3s,,2.0,1.0,
20260508,aggregated-tick-v1,AUTO_INFERRED_V1,validated,PS2606|11:05:49.280,20260508,11:05:49.280,,PS,PS2606,50749280,9666,9666,50749788,visible_execution_drop,39995.0,0.7413,3,"PS2609,PS2611,PS2612",20,199,289.118,39805.0,39763.179650238475,38.0,47.50593824228029,46.364069952305,57.962332731972744,,,30.651999999999997,30.151999999999997,32.625,629.0,75033120.0,826.0,437444.9999999977,trade_recovered_3s,2.507,,2.507,
20260508,aggregated-tick-v1,AUTO_INFERRED_V1,validated,PS2606|14:13:17.372,20260508,14:13:17.372,,PS,PS2606,61997372,14638,14638,61997372,visible_execution_drop,39658.125,4.633125,2,"PS2611,PS2612",20,166,289.498,39505.0,39442.87715517241,30.625,38.61125557499252,43.049568965517395,54.275850113334144,,,30.0444,28.88967142857297,18.25,464.0,54904485.0,464.0,299625.00000000105,trade_recovered_3s,1.005,,1.005,
20260508,aggregated-tick-v1,AUTO_INFERRED_V1,validated,PS2606|14:26:06.384,20260508,14:26:06.384,,PS,PS2606,62766384,15972,15972,62766384,visible_execution_drop,39016.875,8.52495,4,"PS2609,PS2608,PS2611,PS2612",20,401,289.504,38860.0,38879.18032786885,31.375,40.20696173130216,27.53893442622939,35.29105601900381,,,24.2216,22.0602,22.375,61.0,7114890.0,61.0,25198.12499999989,trade_recovered_3s,0.502,,0.502,
20260508,aggregated-tick-v1,AUTO_INFERRED_V1,validated,SF609|09:03:21.000,20260508,09:03:21.000,09:03:22.000,SF,SF609,43401000,399,400,43401000,interval_execution_drop,5829.0,0.0,4,"SF607,SF610,SF608,SF606",20,101,251.0,5828.0,5777.1067961165045,0.5,1.7155601303825698,25.94660194174776,89.02591162033886,5778.419047619048,25.290476190476056,20.0,20.0,25.69660194174776,103.0,595042.0,103.0,5345.000000000038,trade_recovered_3s,,2.0,1.0,
20260508,aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH607|21:08:56.000,20260507,21:08:56.000,21:08:57.000,SH,SH607,536000,1104,1105,536000,interval_execution_drop,2137.5,0.0,5,"SH609,SH608,SH606,SH610,SH701",20,291,290.0,2138.0,2078.75,-0.5,-2.339181286549708,58.75,274.85380116959067,2098.2286652078774,39.271334792122616,20.0,20.0,57.25,628.0,1305455.0,628.0,36895.0,trade_recovered_3s,,2.0,1.0,
20260508,aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH609|21:27:02.000,20260507,21:27:02.000,21:27:03.000,SH,SH609,1622000,2548,2549,1622000,interval_execution_drop,2313.0,0.0,5,"SH607,SH608,SH606,SH610,SH701",20,136,290.0,2313.0,2287.207357859532,0.0,0.0,25.79264214046816,111.51163917193324,2288.987421383648,24.01257861635213,20.0,21.2216,25.79264214046816,299.0,683875.0,299.0,7711.99999999998,trade_recovered_3s,,2.0,1.0,
20260508,aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|21:32:25.500,20260508,21:32:25.500,,SN,SN2606,1945500,3890,3890,1945500,visible_execution_drop,428645.0,2.9652,5,"SN2607,SN2608,SN2609,SN2605,SN2610",20,557,290.0,428340.0,428479.0384615384,30.5,7.115445181910438,16.596153846156085,3.871771243372974,,,28.651999999999997,23.09080000002301,29.5,52.0,22280910.0,52.0,8630.000000001164,trade_recovered_3s,0.5,,0.5,
20260508,aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|22:42:16.500,20260508,22:42:16.500,,SN,SN2606,6136500,12268,12268,6136500,visible_execution_drop,425652.5,4.81845,4,"SN2607,SN2608,SN2609,SN2605",20,491,290.0,425340.0,425559.7916666667,31.25,7.341669554390025,9.270833333331392,2.178028634468585,,,24.2216,22.411466666645595,18.125,96.0,40853740.0,96.0,8899.999999998137,trade_recovered_3s,1.0,,1.0,
20260508,aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|23:12:22.500,20260508,23:12:22.500,,SN,SN2606,7942500,15869,15869,7942500,visible_execution_drop,427120.0,8.52495,4,"SN2607,SN2608,SN2609,SN2610",20,410,290.0,426890.0,426962.5,23.0,5.384903539988762,15.75,3.6874882936879567,,,21.356,21.356,20.55952380952367,44.0,18786350.0,44.0,6930.0,trade_recovered_3s,1.0,,1.0,
20260508,aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|23:56:26.500,20260508,23:56:26.500,,SN,SN2606,10586500,21093,21093,10586500,visible_execution_drop,425017.5,5.1891,4,"SN2607,SN2608,SN2609,SN2605",20,502,290.0,424740.0,424979.50310559006,27.75,6.529142917644568,3.799689440993825,0.8940077622671595,,,25.2216,21.250875,26.607142857142023,161.0,68421700.0,161.0,6117.500000000058,trade_recovered_3s,0.5,,0.5,
20260511,aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|22:48:38.000,20260511,22:48:38.000,,AG,AG2606,6518000,13036,13036,6518000,visible_execution_drop,19846.0,0.7413,5,"AG2608,AG2610,AG2612,AG2607,AG2609",20,537,290.0,19820.0,19835.013986013983,26.0,13.100876750982565,10.98601398601386,5.535631354436088,,,20.0,20.0,26.0,143.0,42546105.0,143.0,23564.999999999727,trade_recovered_3s,0.5,,0.5,
20260511,aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2612|21:38:27.000,20260511,21:38:27.000,,AG,AG2612,2307000,4472,4472,2307000,visible_execution_drop,20052.5,1.4826,5,"AG2606,AG2608,AG2610,AG2607,AG2609",20,240,290.0,20029.0,20029.0,23.5,11.719237002867471,23.5,11.719237002867471,,,22.7216,20.0,23.0,3.0,901305.0,3.0,1057.5,trade_recovered_3s,0.5,,0.5,
20260511,aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2612|22:29:50.500,20260511,22:29:50.500,,AG,AG2612,5390500,10457,10457,5391000,visible_execution_drop,19872.0,0.7413,5,"AG2606,AG2608,AG2610,AG2607,AG2609",20,146,290.0,19850.0,19856.34693877551,22.0,11.070853462157809,15.653061224489647,7.876943047750427,,,20.0,20.0,20.0,49.0,14594415.0,64.0,11504.99999999989,trade_recovered_3s,1.0,,0.5,
