检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2603|13:52:59.500,20260224,13:52:59.500,,AG,AG2603,60779500,16686,16686,60779500,visible_execution_drop,22616.5,2.2239,5,"AG2604,AG2606,AG2605,AG2608,AG2612",20,204,290.0,22583.0,22583.0,33.5,14.812194636659076,33.5,14.812194636659076,,,31.867199999999997,30.1346,33.5,1.0,338745.0,1.0,502.5,trade_recovered_3s,1.5,,1.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|09:52:38.000,20260224,09:52:38.000,09:52:39.000,AG,AG2606,46358000,6308,6308,46358500,"visible_execution_drop,interval_execution_drop",21510.25,5.1891,4,"AG2605,AG2608,AG2603,AG2612",20,435,290.0,21300.0,21393.56573705179,210.25,97.74409874362225,116.68426294820893,54.24588879636867,21420.25458248473,89.99541751527431,29.151999999999997,29.151999999999997,208.3333333333339,251.0,80546775.0,455.0,439316.2500000066,trade_recovered_3s,1.0,2.5,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|13:56:49.000,20260224,13:56:49.000,,AG,AG2606,61009000,19292,19292,61009000,visible_execution_drop,22066.0,1.4826,5,"AG2604,AG2605,AG2608,AG2603,AG2612",20,349,290.0,22028.0,22050.558139534885,38.0,17.221064080485817,15.441860465114589,6.998033383991021,,,27.9368,25.2216,35.5,43.0,14222610.0,43.0,9959.999999998909,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|13:57:24.000,20260224,13:57:24.000,,AG,AG2606,61044000,19362,19362,61044000,visible_execution_drop,22066.5,8.8956,5,"AG2604,AG2605,AG2608,AG2603,AG2612",20,343,290.0,22041.0,22061.02,25.5,11.555978519475223,5.479999999999563,2.4834024426164385,,,24.7216,24.7216,25.5,50.0,16545765.0,50.0,4109.999999999673,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2608|11:21:23.000,20260224,11:21:23.000,,AG,AG2608,51683000,15112,15112,51683000,visible_execution_drop,21812.5,8.8956,5,"AG2604,AG2606,AG2605,AG2603,AG2612",20,327,290.0,21783.0,21792.625,29.5,13.524355300859598,19.875,9.111747851002864,,,21.7216,21.7216,29.5,8.0,2615115.0,8.0,2385.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AU_V1,validated,AU2604|11:20:44.500,20260224,11:20:44.500,,AU,AU2604,51644500,14900,14900,51644500,visible_execution_drop,1153.7000000000005,9.63689999999966,2,"AU2606,AU2603",20,334,290.0,1153.0000000000002,1153.4522222222222,35.000000000002274,6.067435208460131,12.388888888904148,2.1476794468066474,,,28.84250000000001,28.84250000000001,29.499999999990223,36.0,41524280.0,36.0,8920.000000010987,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AU_V1,validated,AU2606|09:21:46.000,20260224,09:21:46.000,,AU,AU2606,44506000,2611,2611,44506000,visible_execution_drop,1151.12,5.930400000011461,5,"AU2604,AU2608,AU2610,AU2612,AU2603",20,186,290.0,1150.0,1150.3,56.00000000000591,9.729654597262824,41.000000000008185,7.123497115853808,,,49.65840000001657,51.54363157907514,48.49999999999,11.0,12653300.0,11.0,9020.0000000018,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,IF2606|09:49:47.000,20260224,09:49:47.000,,IF,IF2606,46187000,2250,2250,46187000,visible_execution_drop,4648.599999999999,5.930400000001348,3,"IF2603,IF2602,IF2609",20,328,290.0,4643.0,4645.066666666667,27.99999999999727,12.04663769737008,17.66666666666424,7.600854737626056,,,20.0,20.0,19.49999999999818,15.0,20902800.0,15.0,15899.999999997815,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,MA605|11:26:24.000,20260224,11:26:24.000,11:26:25.000,MA,MA605,51984000,15719,15720,51984000,interval_execution_drop,2290.5,0.0,2,"MA609,MA603",20,264,290.0,2290.0,2264.0,0.5,2.1829294913774286,26.5,115.69526304300372,2264.0,26.5,20.0,26.5,13.25,41.0,92824.0,41.0,1086.5,quote_only_recovered_3s,,,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,MA605|11:26:32.000,20260224,11:26:32.000,11:26:33.000,MA,MA605,51992000,15735,15736,51993000,interval_execution_drop,2290.5,0.0,5,"MA609,MA604,MA607,MA606,MA603",20,263,290.0,2290.0,2264.0,0.5,2.1829294913774286,26.5,115.69526304300372,2264.0,26.5,20.0,26.5,26.5,1.0,2264.0,2.0,26.5,quote_only_recovered_3s,,,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,MA605|14:28:54.000,20260224,14:28:54.000,14:28:55.000,MA,MA605,62934000,23043,23044,62934000,interval_execution_drop,2292.5,0.0,3,"MA604,MA606,MA603",20,229,290.0,2292.0,2267.0,0.5,2.1810250817884405,25.5,111.23227917121046,2267.0,25.5,20.0,25.5,25.5,5.0,11335.0,5.0,127.5,trade_recovered_3s,,2.0,1.0,
