trade_id,trade_date,target_contract,hedge_contract,direction,fill_key,fill_time,fill_context,event_label,fill_evidence,target_entry_price,hedge_entry_key,hedge_entry_price,exit_key,exit_time,exit_reason,status,target_exit_price,hedge_exit_price,target_pnl,hedge_pnl,gross_pnl,commission,net_pnl,gross_margin,unhedged_worst_mark_pnl,hedged_worst_mark_pnl,observed_worst_mark_pnl
20260303-AP605-0012,20260303,AP605,AP604,short,46082000,09:48:02.000,normal_quote,normal_move_fill,interval_vwap,10023.0,46083000.0,9699.0,46084000,09:48:04.000,reversion_exit,closed,9946.0,9673.0,77.0,-26.0,51.0,0.0,51.0,1972.2000000000003,0.0,51.0,0.0
20260303-AP605-0013,20260303,AP605,AP604,short,47404000,10:10:04.000,normal_quote,normal_move_fill,interval_vwap,10025.0,47405000.0,9690.0,47406000,10:10:06.000,reversion_exit,closed,9941.0,9669.0,84.0,-21.0,63.0,0.0,63.0,1971.5,0.0,63.0,0.0
20260303-AP605-0014,20260303,AP605,AP604,short,47596000,10:13:16.000,normal_quote,normal_move_fill,interval_vwap,10029.0,47597000.0,9696.0,47598000,10:13:18.000,reversion_exit,closed,9951.0,9669.0,78.0,-27.0,51.0,0.0,51.0,1972.5,0.0,51.0,0.0
20260303-AP605-0015,20260303,AP605,AP604,short,48765000,10:32:45.000,normal_quote,normal_move_fill,interval_vwap,10045.0,48766000.0,9699.0,48767000,10:32:47.000,reversion_exit,closed,9976.0,9681.0,69.0,-18.0,51.0,0.0,51.0,1974.4,0.0,51.0,0.0
20260303-AP605-0016,20260303,AP605,AP604,short,49210000,10:40:10.000,normal_quote,normal_move_fill,interval_vwap,10073.0,49211000.0,9739.0,49212000,10:40:12.000,reversion_exit,closed,9999.0,9707.0,74.0,-32.0,42.0,0.0,42.0,1981.2000000000003,0.0,42.0,0.0
20260303-AP605-0017,20260303,AP605,AP604,short,49221000,10:40:21.000,normal_quote,normal_move_fill,interval_vwap,10075.0,49222000.0,9743.0,49223000,10:40:23.000,reversion_exit,closed,10010.0,9715.0,65.0,-28.0,37.0,0.0,37.0,1981.8000000000002,0.0,37.0,0.0
20260303-AP605-0018,20260303,AP605,AP604,short,49811000,10:50:11.000,normal_quote,normal_move_fill,interval_vwap,10075.0,49812000.0,9721.0,49813000,10:50:13.000,reversion_exit,closed,10005.0,9712.0,70.0,-9.0,61.0,0.0,61.0,1979.6,0.0,61.0,0.0
20260303-AP605-0019,20260303,AP605,AP604,short,49824000,10:50:24.000,normal_quote,normal_move_fill,interval_vwap,10083.0,49825000.0,9747.0,49826000,10:50:26.000,reference_invalid_exit,closed,10018.0,9711.0,65.0,-36.0,29.0,0.0,29.0,1983.0,0.0,29.0,0.0
20260303-AP605-0020,20260303,AP605,AP604,short,49986000,10:53:06.000,normal_quote,normal_move_fill,interval_vwap,10089.0,49987000.0,9764.0,49988000,10:53:08.000,reference_invalid_exit,closed,10037.0,9734.0,52.0,-30.0,22.0,0.0,22.0,1985.3000000000002,0.0,22.0,0.0
20260303-AP605-0021,20260303,AP605,AP604,long,50115000,10:55:15.000,normal_quote,normal_move_fill,interval_vwap,9961.0,50116000.0,9771.0,50117000,10:55:17.000,reference_invalid_exit,closed,10069.0,9778.0,108.0,-7.0,101.0,0.0,101.0,1973.2,0.0,101.0,0.0
20260303-AP605-0022,20260303,AP605,AP604,long,50676000,11:04:36.000,normal_quote,normal_move_fill,interval_vwap,10115.0,50677000.0,9990.0,50678000,11:04:38.000,reversion_exit,closed,10202.0,9996.0,87.0,-6.0,81.0,0.0,81.0,2010.5,0.0,81.0,0.0
20260303-AP605-0023,20260303,AP605,AP604,long,50681000,11:04:41.000,normal_quote,normal_move_fill,interval_vwap,10113.0,50682000.0,9982.0,50683000,11:04:43.000,reversion_exit,closed,10200.0,9989.0,87.0,-7.0,80.0,0.0,80.0,2009.5,0.0,80.0,0.0
20260303-AP605-0024,20260303,AP605,AP604,long,50686000,11:04:46.000,normal_quote,normal_move_fill,interval_vwap,10109.0,50687000.0,9977.0,50688000,11:04:48.000,reversion_exit,closed,10198.0,9989.0,89.0,-12.0,77.0,0.0,77.0,2008.6000000000001,0.0,77.0,0.0
20260303-AP605-0025,20260303,AP605,AP604,long,50691000,11:04:51.000,normal_quote,normal_move_fill,interval_vwap,10104.0,50692000.0,9976.0,50693000,11:04:53.000,reversion_exit,closed,10196.0,9982.0,92.0,-6.0,86.0,0.0,86.0,2008.0,0.0,86.0,0.0
20260303-AP605-0026,20260303,AP605,AP604,long,50739000,11:05:39.000,normal_quote,normal_move_fill,interval_vwap,10110.0,50740000.0,9981.0,50741000,11:05:41.000,reversion_exit,closed,10203.0,10000.0,93.0,-19.0,74.0,0.0,74.0,2009.1,0.0,74.0,0.0
20260303-AP605-0027,20260303,AP605,AP604,long,50744000,11:05:44.000,normal_quote,normal_move_fill,interval_vwap,10110.0,50745000.0,9977.0,50746000,11:05:46.000,reversion_exit,closed,10203.0,9998.0,93.0,-21.0,72.0,0.0,72.0,2008.7,0.0,72.0,0.0
20260303-AP605-0028,20260303,AP605,AP604,long,50749000,11:05:49.000,normal_quote,normal_move_fill,interval_vwap,10106.0,50750000.0,9972.0,50751000,11:05:51.000,reference_invalid_exit,closed,10197.0,10022.0,91.0,-50.0,41.0,0.0,41.0,2007.8000000000002,0.0,41.0,0.0
20260303-AP605-0029,20260303,AP605,AP604,long,50778000,11:06:18.000,normal_quote,normal_move_fill,interval_vwap,10107.0,50779000.0,9970.0,50780000,11:06:20.000,reversion_exit,closed,10189.0,10016.0,82.0,-46.0,36.0,0.0,36.0,2007.7,0.0,36.0,0.0
20260303-AP605-0030,20260303,AP605,AP604,long,50802000,11:06:42.000,normal_quote,normal_move_fill,interval_vwap,10108.0,50803000.0,9972.0,50804000,11:06:44.000,reversion_exit,closed,10194.0,10022.0,86.0,-50.0,36.0,0.0,36.0,2008.0,0.0,36.0,0.0
20260303-AP605-0031,20260303,AP605,AP604,long,50807000,11:06:47.000,normal_quote,normal_move_fill,interval_vwap,10106.0,50808000.0,9973.0,50809000,11:06:49.000,reversion_exit,closed,10193.0,10020.0,87.0,-47.0,40.0,0.0,40.0,2007.9,0.0,40.0,0.0
20260303-AP605-0032,20260303,AP605,AP604,long,50812000,11:06:52.000,normal_quote,normal_move_fill,interval_vwap,10104.0,50813000.0,9975.0,50814000,11:06:54.000,reversion_exit,closed,10190.0,10017.0,86.0,-42.0,44.0,0.0,44.0,2007.9,0.0,44.0,0.0
20260303-AP605-0033,20260303,AP605,AP604,long,50843000,11:07:23.000,normal_quote,normal_move_fill,interval_vwap,10107.0,50844000.0,9982.0,50845000,11:07:25.000,reversion_exit,closed,10193.0,10003.0,86.0,-21.0,65.0,0.0,65.0,2008.9,0.0,65.0,0.0
20260303-AP605-0034,20260303,AP605,AP604,long,50865000,11:07:45.000,normal_quote,normal_move_fill,interval_vwap,10104.0,50866000.0,9983.0,50867000,11:07:47.000,reversion_exit,closed,10180.0,10001.0,76.0,-18.0,58.0,0.0,58.0,2008.7000000000003,0.0,58.0,0.0
20260303-AP605-0035,20260303,AP605,AP604,long,50870000,11:07:50.000,normal_quote,normal_move_fill,interval_vwap,10105.0,50871000.0,9982.0,50872000,11:07:52.000,reference_invalid_exit,closed,10172.0,9998.0,67.0,-16.0,51.0,0.0,51.0,2008.7,0.0,51.0,0.0
20260303-AP605-0036,20260303,AP605,AP604,long,50875000,11:07:55.000,normal_quote,normal_move_fill,interval_vwap,10103.0,50876000.0,9982.0,50877000,11:07:57.000,reversion_exit,closed,10176.0,9998.0,73.0,-16.0,57.0,0.0,57.0,2008.5,0.0,57.0,0.0
20260303-AP605-0037,20260303,AP605,AP604,long,51091000,11:11:31.000,normal_quote,normal_move_fill,interval_vwap,10123.0,51092000.0,9956.0,51093000,11:11:33.000,reversion_exit,closed,10209.0,9986.0,86.0,-30.0,56.0,0.0,56.0,2007.9,0.0,56.0,0.0
20260303-AP605-0038,20260303,AP605,AP604,long,51096000,11:11:36.000,normal_quote,normal_move_fill,interval_vwap,10114.0,51097000.0,9953.0,51098000,11:11:38.000,reversion_exit,closed,10208.0,9984.0,94.0,-31.0,63.0,0.0,63.0,2006.7000000000003,0.0,63.0,0.0
20260303-AP605-0039,20260303,AP605,AP604,long,51101000,11:11:41.000,normal_quote,normal_move_fill,interval_vwap,10117.0,51102000.0,9951.0,51103000,11:11:43.000,reversion_exit,closed,10206.0,9981.0,89.0,-30.0,59.0,0.0,59.0,2006.8000000000002,0.0,59.0,0.0
20260303-AP605-0040,20260303,AP605,AP604,long,51106000,11:11:46.000,normal_quote,normal_move_fill,interval_vwap,10117.0,51107000.0,9954.0,51108000,11:11:48.000,reversion_exit,closed,10209.0,9984.0,92.0,-30.0,62.0,0.0,62.0,2007.1000000000001,0.0,62.0,0.0
20260303-AP605-0041,20260303,AP605,AP604,long,51154000,11:12:34.000,normal_quote,normal_move_fill,interval_vwap,10142.0,51155000.0,9972.0,51156000,11:12:36.000,reversion_exit,closed,10231.0,10007.0,89.0,-35.0,54.0,0.0,54.0,2011.4,0.0,54.0,0.0
20260303-AP605-0042,20260303,AP605,AP604,long,51159000,11:12:39.000,normal_quote,normal_move_fill,interval_vwap,10152.0,51160000.0,9987.0,51161000,11:12:41.000,reversion_exit,closed,10240.0,10015.0,88.0,-28.0,60.0,0.0,60.0,2013.9,0.0,60.0,0.0
20260303-AP605-0043,20260303,AP605,AP604,long,51164000,11:12:44.000,normal_quote,normal_move_fill,interval_vwap,10151.0,51165000.0,9985.0,51166000,11:12:46.000,reversion_exit,closed,10242.0,10006.0,91.0,-21.0,70.0,0.0,70.0,2013.6,0.0,70.0,0.0
20260303-AP605-0044,20260303,AP605,AP604,long,51169000,11:12:49.000,normal_quote,normal_move_fill,interval_vwap,10155.0,51170000.0,9978.0,51171000,11:12:51.000,reversion_exit,closed,10230.0,9995.0,75.0,-17.0,58.0,0.0,58.0,2013.3000000000002,0.0,58.0,0.0
20260303-AP605-0045,20260303,AP605,AP604,long,51217000,11:13:37.000,normal_quote,normal_move_fill,interval_vwap,10121.0,51218000.0,9941.0,51219000,11:13:39.000,reference_invalid_exit,closed,10219.0,9951.0,98.0,-10.0,88.0,0.0,88.0,2006.2,0.0,88.0,0.0
20260303-AP605-0046,20260303,AP605,AP604,long,51233000,11:13:53.000,normal_quote,normal_move_fill,interval_vwap,10124.0,51234000.0,9936.0,51235000,11:13:55.000,reference_invalid_exit,closed,10210.0,9980.0,86.0,-44.0,42.0,0.0,42.0,2006.0,0.0,42.0,0.0
20260303-AP605-0047,20260303,AP605,AP604,long,51238000,11:13:58.000,normal_quote,normal_move_fill,interval_vwap,10120.0,51239000.0,9944.0,51240000,11:14:00.000,reversion_exit,closed,10211.0,9979.0,91.0,-35.0,56.0,0.0,56.0,2006.4,0.0,56.0,0.0
20260303-AP605-0048,20260303,AP605,AP604,long,51243000,11:14:03.000,normal_quote,normal_move_fill,interval_vwap,10125.0,51244000.0,9945.0,51245000,11:14:05.000,reversion_exit,closed,10217.0,9986.0,92.0,-41.0,51.0,0.0,51.0,2007.0,0.0,51.0,0.0
20260303-AP605-0049,20260303,AP605,AP604,long,51280000,11:14:40.000,normal_quote,normal_move_fill,interval_vwap,10121.0,51281000.0,9970.0,51282000,11:14:42.000,reversion_exit,closed,10199.0,9974.0,78.0,-4.0,74.0,0.0,74.0,2009.1,0.0,74.0,0.0
20260303-AP605-0050,20260303,AP605,AP604,long,51351000,11:15:51.000,normal_quote,normal_move_fill,interval_vwap,10091.0,51352000.0,9919.0,51353000,11:15:53.000,reference_invalid_exit,closed,10165.0,9958.0,74.0,-39.0,35.0,0.0,35.0,2001.0,0.0,35.0,0.0
20260303-AP605-0051,20260303,AP605,AP604,long,51386000,11:16:26.000,normal_quote,normal_move_fill,interval_vwap,10081.0,51387000.0,9903.0,51388000,11:16:28.000,reversion_exit,closed,10162.0,9954.0,81.0,-51.0,30.0,0.0,30.0,1998.4,0.0,30.0,0.0
20260303-AP605-0052,20260303,AP605,AP604,long,51398000,11:16:38.000,normal_quote,normal_move_fill,interval_vwap,10089.0,51399000.0,9920.0,51400000,11:16:40.000,reversion_exit,closed,10182.0,9961.0,93.0,-41.0,52.0,0.0,52.0,2000.9,0.0,52.0,0.0
20260303-AP605-0053,20260303,AP605,AP604,long,51403000,11:16:43.000,normal_quote,normal_move_fill,interval_vwap,10101.0,51404000.0,9935.0,51405000,11:16:45.000,reversion_exit,closed,10194.0,9961.0,93.0,-26.0,67.0,0.0,67.0,2003.6,0.0,67.0,0.0
20260303-AP605-0054,20260303,AP605,AP604,long,51414000,11:16:54.000,normal_quote,normal_move_fill,interval_vwap,10105.0,51415000.0,9932.0,51416000,11:16:56.000,reversion_exit,closed,10189.0,9961.0,84.0,-29.0,55.0,0.0,55.0,2003.7,0.0,55.0,0.0
20260303-AP605-0055,20260303,AP605,AP604,long,51449000,11:17:29.000,normal_quote,normal_move_fill,interval_vwap,10089.0,51450000.0,9910.0,51451000,11:17:31.000,reversion_exit,closed,10167.0,9951.0,78.0,-41.0,37.0,0.0,37.0,1999.9,0.0,37.0,0.0
20260303-AP605-0056,20260303,AP605,AP604,long,51461000,11:17:41.000,normal_quote,normal_move_fill,interval_vwap,10093.0,,,51462000,11:17:42.000,hedge_failure_exit,hedge_failure_exit,10175.0,,82.0,,82.0,0.0,82.0,,0.0,,0.0
20260303-AP605-0057,20260303,AP605,AP604,long,51466000,11:17:46.000,normal_quote,normal_move_fill,interval_vwap,10095.0,51467000.0,9920.0,51468000,11:17:48.000,reversion_exit,closed,10181.0,9955.0,86.0,-35.0,51.0,0.0,51.0,2001.5,0.0,51.0,0.0
20260303-AP605-0058,20260303,AP605,AP604,long,51477000,11:17:57.000,normal_quote,normal_move_fill,interval_vwap,10093.0,51478000.0,9925.0,51479000,11:17:59.000,reversion_exit,closed,10181.0,9955.0,88.0,-30.0,58.0,0.0,58.0,2001.8000000000002,0.0,58.0,0.0
20260303-AP605-0059,20260303,AP605,AP604,long,51512000,11:18:32.000,normal_quote,normal_move_fill,interval_vwap,10109.0,51513000.0,9946.0,51514000,11:18:34.000,reversion_exit,closed,10199.0,9961.0,90.0,-15.0,75.0,0.0,75.0,2005.5,0.0,75.0,0.0
20260303-AP605-0060,20260303,AP605,AP604,long,51523000,11:18:43.000,normal_quote,normal_move_fill,interval_vwap,10107.0,51524000.0,9935.0,51525000,11:18:45.000,reversion_exit,closed,10193.0,9961.0,86.0,-26.0,60.0,0.0,60.0,2004.2,0.0,60.0,0.0
20260303-AP605-0061,20260303,AP605,AP604,long,51529000,11:18:49.000,normal_quote,normal_move_fill,interval_vwap,10109.0,51530000.0,9932.0,51531000,11:18:51.000,reversion_exit,closed,10194.0,9969.0,85.0,-37.0,48.0,0.0,48.0,2004.1000000000001,0.0,48.0,0.0
20260303-AP605-0062,20260303,AP605,AP604,long,51541000,11:19:01.000,normal_quote,normal_move_fill,interval_vwap,10095.0,51542000.0,9920.0,51543000,11:19:03.000,reversion_exit,closed,10182.0,9957.0,87.0,-37.0,50.0,0.0,50.0,2001.5,0.0,50.0,0.0
20260303-AP605-0063,20260303,AP605,AP604,long,51575000,11:19:35.000,normal_quote,normal_move_fill,interval_vwap,10108.0,51576000.0,9935.0,51577000,11:19:37.000,reversion_exit,closed,10197.0,9968.0,89.0,-33.0,56.0,0.0,56.0,2004.3000000000002,0.0,56.0,0.0
20260303-AP605-0064,20260303,AP605,AP604,long,51586000,11:19:46.000,normal_quote,normal_move_fill,interval_vwap,10109.0,51587000.0,9937.0,51588000,11:19:48.000,reversion_exit,closed,10196.0,9968.0,87.0,-31.0,56.0,0.0,56.0,2004.6000000000001,0.0,56.0,0.0
20260303-AP605-0065,20260303,AP605,AP604,long,51592000,11:19:52.000,normal_quote,normal_move_fill,interval_vwap,10110.0,51593000.0,9941.0,51594000,11:19:54.000,reversion_exit,closed,10202.0,9968.0,92.0,-27.0,65.0,0.0,65.0,2005.1,0.0,65.0,0.0
20260303-AP605-0066,20260303,AP605,AP604,long,51604000,11:20:04.000,normal_quote,normal_move_fill,interval_vwap,10111.0,51605000.0,9929.0,51606000,11:20:06.000,reversion_exit,closed,10185.0,9960.0,74.0,-31.0,43.0,0.0,43.0,2004.0,0.0,43.0,0.0
20260303-AP605-0067,20260303,AP605,AP604,long,51638000,11:20:38.000,normal_quote,normal_move_fill,interval_vwap,10099.0,51639000.0,9922.0,51640000,11:20:40.000,reversion_exit,closed,10180.0,9954.0,81.0,-32.0,49.0,0.0,49.0,2002.1000000000001,0.0,49.0,0.0
20260303-AP605-0068,20260303,AP605,AP604,long,51649000,11:20:49.000,normal_quote,normal_move_fill,interval_vwap,10097.0,51650000.0,9919.0,51651000,11:20:51.000,reversion_exit,closed,10176.0,9951.0,79.0,-32.0,47.0,0.0,47.0,2001.6000000000001,0.0,47.0,0.0
20260303-AP605-0069,20260303,AP605,AP604,long,51655000,11:20:55.000,normal_quote,normal_move_fill,interval_vwap,10102.0,51656000.0,9924.0,51657000,11:20:57.000,reversion_exit,closed,10181.0,9956.0,79.0,-32.0,47.0,0.0,47.0,2002.6000000000001,0.0,47.0,0.0
20260303-AP605-0070,20260303,AP605,AP604,long,51667000,11:21:07.000,normal_quote,normal_move_fill,interval_vwap,10098.0,51668000.0,9923.0,51669000,11:21:09.000,reversion_exit,closed,10187.0,9961.0,89.0,-38.0,51.0,0.0,51.0,2002.1000000000001,0.0,51.0,0.0
20260303-AP605-0071,20260303,AP605,AP604,long,51701000,11:21:41.000,normal_quote,normal_move_fill,interval_vwap,10119.0,51702000.0,9942.0,51703000,11:21:43.000,reversion_exit,closed,10201.0,9968.0,82.0,-26.0,56.0,0.0,56.0,2006.1000000000001,0.0,56.0,0.0
20260303-AP605-0072,20260303,AP605,AP604,long,51712000,11:21:52.000,normal_quote,normal_move_fill,interval_vwap,10118.0,51713000.0,9944.0,51714000,11:21:54.000,reversion_exit,closed,10206.0,9968.0,88.0,-24.0,64.0,0.0,64.0,2006.2000000000003,0.0,64.0,0.0
20260303-AP605-0073,20260303,AP605,AP604,long,51719000,11:21:59.000,normal_quote,normal_move_fill,interval_vwap,10126.0,51720000.0,9956.0,51721000,11:22:01.000,reversion_exit,closed,10218.0,9990.0,92.0,-34.0,58.0,0.0,58.0,2008.2,0.0,58.0,0.0
20260303-AP605-0074,20260303,AP605,AP604,long,51731000,11:22:11.000,normal_quote,normal_move_fill,interval_vwap,10144.0,51732000.0,9965.0,51733000,11:22:13.000,reversion_exit,closed,10222.0,9992.0,78.0,-27.0,51.0,0.0,51.0,2010.9,0.0,51.0,0.0
20260303-AP605-0075,20260303,AP605,AP604,long,51764000,11:22:44.000,normal_quote,normal_move_fill,interval_vwap,10144.0,51765000.0,9966.0,51766000,11:22:46.000,reversion_exit,closed,10230.0,9996.0,86.0,-30.0,56.0,0.0,56.0,2011.0,0.0,56.0,0.0
20260303-AP605-0076,20260303,AP605,AP604,long,51775000,11:22:55.000,normal_quote,normal_move_fill,interval_vwap,10146.0,51776000.0,9968.0,51777000,11:22:57.000,reversion_exit,closed,10230.0,9997.0,84.0,-29.0,55.0,0.0,55.0,2011.4,0.0,55.0,0.0
20260303-AP605-0077,20260303,AP605,AP604,long,51782000,11:23:02.000,normal_quote,normal_move_fill,interval_vwap,10147.0,51783000.0,9967.0,51784000,11:23:04.000,reversion_exit,closed,10228.0,9994.0,81.0,-27.0,54.0,0.0,54.0,2011.4,0.0,54.0,0.0
20260303-AP605-0078,20260303,AP605,AP604,long,51794000,11:23:14.000,normal_quote,normal_move_fill,interval_vwap,10140.0,51795000.0,9966.0,51796000,11:23:16.000,reversion_exit,closed,10226.0,9993.0,86.0,-27.0,59.0,0.0,59.0,2010.6,0.0,59.0,0.0
20260303-AP605-0079,20260303,AP605,AP604,long,51837000,11:23:57.000,normal_quote,normal_move_fill,interval_vwap,10138.0,51838000.0,9970.0,51839000,11:23:59.000,reversion_exit,closed,10226.0,9993.0,88.0,-23.0,65.0,0.0,65.0,2010.8000000000002,0.0,65.0,0.0
20260303-AP605-0080,20260303,AP605,AP604,long,51844000,11:24:04.000,normal_quote,normal_move_fill,interval_vwap,10131.0,51845000.0,9969.0,51846000,11:24:06.000,reference_invalid_exit,closed,10215.0,9985.0,84.0,-16.0,68.0,0.0,68.0,2010.0,0.0,68.0,0.0
20260303-AP605-0081,20260303,AP605,AP604,long,51849000,11:24:09.000,normal_quote,normal_move_fill,interval_vwap,10133.0,51850000.0,9969.0,51851000,11:24:11.000,reference_invalid_exit,closed,10217.0,9983.0,84.0,-14.0,70.0,0.0,70.0,2010.2000000000003,0.0,70.0,0.0
20260303-AP605-0082,20260303,AP605,AP604,long,51858000,11:24:18.000,normal_quote,normal_move_fill,interval_vwap,10134.0,51859000.0,9969.0,51860000,11:24:20.000,reversion_exit,closed,10219.0,9987.0,85.0,-18.0,67.0,0.0,67.0,2010.3000000000002,0.0,67.0,0.0
20260303-AP605-0083,20260303,AP605,AP604,long,51900000,11:25:00.000,normal_quote,normal_move_fill,interval_vwap,10142.0,51901000.0,9975.0,51902000,11:25:02.000,reversion_exit,closed,10238.0,9999.0,96.0,-24.0,72.0,0.0,72.0,2011.7,0.0,72.0,0.0
20260303-AP605-0084,20260303,AP605,AP604,long,51907000,11:25:07.000,normal_quote,normal_move_fill,interval_vwap,10143.0,51908000.0,9977.0,51909000,11:25:09.000,reversion_exit,closed,10238.0,9999.0,95.0,-22.0,73.0,0.0,73.0,2012.0,0.0,73.0,0.0
20260303-AP605-0085,20260303,AP605,AP604,long,51912000,11:25:12.000,normal_quote,normal_move_fill,interval_vwap,10145.0,51913000.0,9977.0,51914000,11:25:14.000,reversion_exit,closed,10239.0,9999.0,94.0,-22.0,72.0,0.0,72.0,2012.2,0.0,72.0,0.0
20260303-AP605-0086,20260303,AP605,AP604,long,51924000,11:25:24.000,normal_quote,normal_move_fill,interval_vwap,10146.0,51925000.0,9978.0,51926000,11:25:26.000,reversion_exit,closed,10242.0,9999.0,96.0,-21.0,75.0,0.0,75.0,2012.4,0.0,75.0,0.0
20260303-AP605-0087,20260303,AP605,AP604,long,51963000,11:26:03.000,normal_quote,normal_move_fill,interval_vwap,10154.0,51964000.0,9988.0,51965000,11:26:05.000,reversion_exit,closed,10250.0,9999.0,96.0,-11.0,85.0,0.0,85.0,2014.2000000000003,0.0,85.0,0.0
20260303-AP605-0088,20260303,AP605,AP604,long,51984000,11:26:24.000,normal_quote,normal_move_fill,interval_vwap,10171.0,51985000.0,10002.0,51986000,11:26:26.000,reference_invalid_exit,closed,10264.0,10021.0,93.0,-19.0,74.0,0.0,74.0,2017.3000000000002,0.0,74.0,0.0
20260303-AP605-0089,20260303,AP605,AP604,long,51999000,11:26:39.000,normal_quote,normal_move_fill,interval_vwap,10169.0,52000000.0,10004.0,52001000,11:26:41.000,reversion_exit,closed,10266.0,10021.0,97.0,-17.0,80.0,0.0,80.0,2017.3000000000002,0.0,80.0,0.0
20260303-AP605-0090,20260303,AP605,AP604,long,52004000,11:26:44.000,normal_quote,normal_move_fill,interval_vwap,10169.0,52005000.0,10001.0,52006000,11:26:46.000,reversion_exit,closed,10262.0,10021.0,93.0,-20.0,73.0,0.0,73.0,2017.0,0.0,73.0,0.0
20260303-AP605-0091,20260303,AP605,AP604,long,52026000,11:27:06.000,normal_quote,normal_move_fill,interval_vwap,10175.0,52027000.0,10008.0,52028000,11:27:08.000,reversion_exit,closed,10275.0,10021.0,100.0,-13.0,87.0,0.0,87.0,2018.3000000000002,0.0,87.0,0.0
20260303-AP605-0092,20260303,AP605,AP604,long,52047000,11:27:27.000,normal_quote,normal_move_fill,interval_vwap,10192.0,52048000.0,10019.0,52049000,11:27:29.000,reference_invalid_exit,closed,10287.0,10044.0,95.0,-25.0,70.0,0.0,70.0,2021.1000000000001,0.0,70.0,0.0
20260303-AP605-0093,20260303,AP605,AP604,long,52063000,11:27:43.000,normal_quote,normal_move_fill,interval_vwap,10201.0,52064000.0,10029.0,52065000,11:27:45.000,reference_invalid_exit,closed,10303.0,10061.0,102.0,-32.0,70.0,0.0,70.0,2023.0,0.0,70.0,0.0
